"1","2","3","4","5","6","7","8","9","10","u","upper","lower"
83,60,78,79,41,68,108,80,74,48,71.9,109.242443888363,34.5575561116368
64,53,84,85,58,63,102,72,70,47,69.8,102.437907340324,37.1620926596763
55,62,80,72,48,53,102,89,75,40,67.6,105.798495374673,29.4015046253273
78,72,84,81,67,67,98,82,84,52,76.5,101.19306155358,51.80693844642
58,77,74,93,59,59,98,110,82,54,76.4,114.239225737909,38.5607742620909
81,77,78,83,54,68,103,74,81,60,75.9,102.365242279051,49.4347577209486
70,66,64,96,70,60,100,77,77,55,73.5,102.190930816394,44.8090691836059
71,71,73,83,71,77,105,88,82,62,78.3,101.839047842539,54.7609521574611
69,69,74,95,54,52,113,81,70,58,73.5,110.541753018272,36.4582469817279
72,85,55,87,65,61,107,80,74,40,72.6,109.363572308589,35.8364276914105
